294.8112512171709, 21.575739816690568
373.4217608874397, 21.22613892183851
468.38137412004795, 25.6623060472953
594.0721450542533, 19.166626751455965
744.9205178192684, 24.96299155581978
938.448271716458, 29.399215032162267
1184.5365143071906, 25.019342441514823
1486.8241157645248, 26.1809595992325
1873.9218531952763, 28.60207540312015
2365.552941504073, 23.768803586170364
2966.253105489181, 29.514790698722805
3745.7001624516984, 43.17018812743189
4705.212458594346, 40.805366858353594
5930.681836215554, 42.87383881956164
7480.516581247002, 41.76851619665332
9444.205800521782, 36.381089769778455
11915.626077106508, 33.96594715977449
14964.842249763515, 32.558302035112234
